,time,flux,err
502126,-1475.1566377226263,1.0000967,36.855633
502127,-1475.155956552364,0.99982363,36.855206
502128,-1475.1552755818702,0.99946904,36.849575
502129,-1475.1545944111422,0.9998886,36.85745
502130,-1475.1539133405313,1.0004265,36.86384
502131,-1475.1532322699204,0.9999036,36.855602
502132,-1475.1525511993095,0.99902254,36.844585
502133,-1475.1518700290471,1.0008974,36.871082
502134,-1475.1511889584365,0.9999271,36.856632
502135,-1475.1505078878254,0.9999877,36.856014
502136,-1475.1498268172145,1.0004209,36.86321
502137,-1475.1491457466036,0.9991458,36.843052
502138,-1475.1484646759927,0.9992517,36.842747
502139,-1475.1477836058475,0.9998385,36.8533
502140,-1475.1471024351197,0.9982213,36.829918
502141,-1475.1464213645086,1.000041,36.856064
502142,-1475.1457401937805,1.0003651,36.86045
502143,-1475.1450591236353,0.99904215,36.841145
502144,-1475.144378152676,1.0006049,36.863667
502145,-1475.1436970825307,1.0007061,36.866302
502146,-1475.1430159118026,1.0004857,36.862877
502147,-1475.1423348411918,1.0006474,36.86548
502148,-1475.141653770581,1.0009557,36.86875
502149,-1475.1409726003185,1.001502,36.879536
502150,-1475.1402915297076,0.9992498,36.84794
502151,-1475.1396103589796,1.0005373,36.866093
502152,-1475.138929288369,0.9993309,36.85006
502153,-1475.138248317875,0.999508,36.856373
502154,-1475.137567247264,0.99984044,36.860916
502155,-1475.1368860770017,0.9993856,36.856743
502156,-1475.1362050063908,0.9998531,36.863663
502157,-1475.1355238356628,0.9983631,36.84428
502158,-1475.134842765052,0.9992872,36.861507
502159,-1475.134161694441,0.9999507,36.873035
502160,-1475.1334805241786,1.0005269,36.882137
502161,-1475.132799553685,0.99934936,36.869453
502162,-1475.132118483074,0.9991285,36.86732
502163,-1475.131437312346,0.9984295,36.858757
502164,-1475.130756241735,0.99880016,36.866924
502165,-1475.1300751711242,0.9993334,36.87887
502166,-1475.129394100979,1.0002736,36.89325
502167,-1475.128712930251,1.0003638,36.897587
502168,-1475.12803185964,1.0007449,36.905636
502169,-1475.1273508891463,1.0013407,36.917046
502170,-1475.1266697184185,0.9994415,36.894344
502171,-1475.1259886478074,1.0011574,36.918262
502172,-1475.1253075776622,1.0000056,36.905945
502173,-1475.124626406934,0.9998204,36.90384
502174,-1475.1239453363232,1.0000173,36.909737
502175,-1475.1232642657124,1.0004597,36.916862
502176,-1475.12258309545,1.0011407,36.92717
502177,-1475.1219021249565,1.0013775,36.932472
502178,-1475.1212210543454,0.99901205,36.899025
502179,-1475.1205399837345,1.0000037,36.916245
502180,-1475.1198588130064,1.0001315,36.918518
502181,-1475.1191777423956,1.0005625,36.923542
502182,-1475.118496671785,1.0001303,36.91875
502183,-1475.1178155015225,1.0014354,36.938812
502184,-1475.1171344309114,0.99987185,36.9144
502185,-1475.116453260183,0.9998116,36.91133
502186,-1475.1157722896896,1.0008261,36.92673
502187,-1475.1150912190787,0.9994797,36.9074
502188,-1475.114410148468,0.99787784,36.880424
502189,-1475.1137289782057,0.9994129,36.90345
502190,-1475.1130479075946,0.99988,36.91098
502191,-1475.1123667368663,0.9992115,36.89585
502192,-1475.1116856662557,0.99968135,36.90152
502193,-1475.1110045956448,0.9988039,36.887165
502194,-1475.110323625151,0.99977916,36.900677
502195,-1475.109642454889,0.99989855,36.898457
502196,-1475.1089613842778,0.9990567,36.88426
502197,-1475.108280313667,1.0001428,36.898804
502198,-1475.1075991429389,1.0003277,36.89895
502199,-1475.1069180727936,0.9996216,36.888397
502200,-1475.1055558314547,0.999854,36.890347
502201,-1475.104874860961,1.0006195,36.89902
502202,-1475.10419379035,0.9999282,36.88563
502203,-1475.103512619622,0.9995197,36.880486
502204,-1475.1028315490112,1.0013146,36.905663
502205,-1475.102150478866,1.0009667,36.899246
502206,-1475.101469308138,0.99977654,36.882313
502207,-1475.100788237527,0.9994385,36.87795
502208,-1475.100107166916,1.0001211,36.88824
502209,-1475.0994260963053,1.0016265,36.91054
502210,-1475.09874502616,1.0007466,36.899216
502211,-1475.0980639555492,1.0010847,36.90433
502212,-1475.097382784821,0.9996073,36.885265
502213,-1475.0967017142102,1.0007476,36.904827
502214,-1475.096020643599,1.0008001,36.907803
502215,-1475.0953395729885,1.0005742,36.907516
502216,-1475.094658402726,0.9994624,36.89471
502217,-1475.0939773321152,1.0012432,36.92416
502218,-1475.0932963616217,1.0004178,36.915104
502219,-1475.0926151908934,1.0007133,36.92452
502220,-1475.0919341202823,1.0000615,36.92025
502221,-1475.0912530496716,1.0004199,36.928307
502222,-1475.0905718794093,1.00025,36.93086
502223,-1475.0898908087984,1.0004752,36.941216
502224,-1475.0892097381875,1.0009437,36.951794
502225,-1475.088528567925,1.000714,36.95538
502226,-1475.0878475969655,1.0002239,36.953705
502227,-1475.0871665263548,1.0019121,36.981068
502228,-1475.0864854562096,1.0010384,36.974926
502229,-1475.0858042854816,1.000113,36.96646
502230,-1475.0851232148707,1.0003506,36.97393
502231,-1475.0844420441426,0.999487,36.96688
502232,-1475.0837609739974,1.0003972,36.985535
502233,-1475.0830799033863,0.9999315,36.984283
502234,-1475.0823989324272,1.0006038,36.996452
502235,-1475.0817177621648,0.99968404,36.989044
502236,-1475.081036691554,0.99856967,36.974644
502237,-1475.0803555208258,1.0017655,37.02349
502238,-1475.0796744506806,1.0010071,37.01645
502239,-1475.0789933800695,1.0010481,37.01965
502240,-1475.0783122093417,0.99956465,36.99962
502241,-1475.0776311387308,1.0013391,37.02755
502242,-1475.076950168237,0.9999695,37.00752
502243,-1475.076268997509,1.001436,37.02771
502244,-1475.0755879273638,0.9991818,36.994324
502245,-1475.074906856753,1.0008746,37.01832
502246,-1475.0742256860249,1.0008639,37.015404
502247,-1475.073544615414,1.0000325,37.0015
502248,-1475.072863544803,0.9997284,36.996998
502249,-1475.0721823745407,1.0001072,36.996292
502250,-1475.0715013039298,1.000044,36.993225
502251,-1475.070820333436,0.9994754,36.97928
502252,-1475.070139162708,1.0009362,36.99735
502253,-1475.0694580920972,1.0007762,36.98894
502254,-1475.0687770214863,0.99872077,36.955746
502255,-1475.0680959508754,0.99951774,36.96028
502256,-1475.067414780613,0.99833333,36.938408
502257,-1475.0667337100022,1.0007274,36.968426
502258,-1475.0660526393913,1.000089,36.953114
502259,-1475.0653715687804,0.9989122,36.930058
502260,-1475.0646904981695,1.0010782,36.95771
502261,-1475.0640094275586,0.9988913,36.920937
502262,-1475.0633282572962,0.9996533,36.926506
502263,-1475.0626471866854,1.0000073,36.926823
502264,-1475.0619661160745,0.99830616,36.896587
502265,-1475.0612849453464,1.0006135,36.925716
502266,-1475.0606038752012,1.0010457,36.92546
502267,-1475.0599229042418,1.0002301,36.914772
502268,-1475.0592418340966,0.9998491,36.901405
502269,-1475.0585606633686,0.998924,36.88457
502270,-1475.0578795927577,0.9997643,36.893135
502271,-1475.0571984220296,0.9997945,36.892796
502272,-1475.0565173514187,0.9991138,36.879215
502273,-1475.0558362812735,1.0008011,36.90269
502274,-1475.0551551105457,1.0015697,36.91245
502275,-1475.0544741400518,1.0001755,36.891964
502276,-1475.0537930694409,1.0003809,36.892124
502277,-1475.05311199883,0.9988243,36.870556
502278,-1475.0524308285676,0.99942917,36.880417
502279,-1475.0517497579567,0.99935895,36.880608
502280,-1475.0510685872289,0.9997906,36.888
502281,-1475.0503875166178,1.0003086,36.89475
502282,-1475.049706446007,1.000158,36.892788
502283,-1475.0490252757445,0.99957186,36.888653
502284,-1475.0483443047851,0.9992031,36.88614
502285,-1475.04766323464,1.0003878,36.904976
502286,-1475.046982063912,0.99986666,36.89948
502287,-1475.046300993301,1.000824,36.916225
502288,-1475.04561992269,0.99974805,36.90263
502289,-1475.0449388520792,1.0000869,36.910587
502290,-1475.0442576818168,1.0005531,36.92048
502291,-1475.043576611206,0.99968565,36.91169
502292,-1475.042895540595,1.0010026,36.931473
502293,-1475.0422144699842,1.0003788,36.92572
502294,-1475.0415333993733,1.0003897,36.932186
502295,-1475.0408523287624,1.000709,36.937454
502296,-1475.0401711585,1.0008544,36.94366
502297,-1475.0394900878891,0.9998789,36.930916
502298,-1475.0388090172785,1.0009172,36.948723
502299,-1475.0381278465502,1.0002393,36.939865
502300,-1475.0374468760565,1.0008231,36.951504
502301,-1475.0367658054456,1.0009872,36.95295
502302,-1475.0360847348347,0.99886525,36.925808
502303,-1475.0354035645723,0.99979645,36.9388
502304,-1475.0347224939617,0.9999829,36.942677
502305,-1475.0340414233506,1.0009567,36.957584
502306,-1475.0333602526223,0.99988115,36.941864
502307,-1475.0326791824773,1.0003762,36.9485
502308,-1475.031998211518,1.0002884,36.945225
502309,-1475.0313170412555,1.0000573,36.94094
502310,-1475.0306359706449,1.0000565,36.942352
502311,-1475.0299549000338,1.0014052,36.959984
502312,-1475.0292737293055,1.0009166,36.94963
502313,-1475.0285926591605,1.0003788,36.94001
502314,-1475.0279115885496,1.0009122,36.94802
502315,-1475.0272304178216,0.998854,36.915764
502316,-1475.026549347211,0.99971557,36.924877
502317,-1475.025868376717,0.9991316,36.91384
502318,-1475.025187205989,0.9998456,36.924976
502319,-1475.024506135378,0.9994464,36.91459
502320,-1475.0238250652328,0.99914,36.90754
502321,-1475.0231438945048,0.9997539,36.916386
502322,-1475.022462823894,1.0007668,36.92838
502323,-1475.0217816531658,0.9988783,36.897636
502324,-1475.0211005830206,0.99991924,36.909317
502325,-1475.0204196120612,1.0000775,36.912403
502326,-1475.019738541916,1.0007775,36.919907
502327,-1475.019057371188,1.0005049,36.915783
502328,-1475.018376300577,1.0001788,36.907837
502329,-1475.0176952299662,1.0001655,36.906357
502330,-1475.017014059238,1.0001999,36.905586
502331,-1475.016332989093,0.9989393,36.885376
502332,-1475.015651918482,0.9995556,36.891235
502333,-1475.0149708478712,1.000434,36.906246
502334,-1475.0142897772605,0.9986827,36.877945
502335,-1475.0136087066494,1.0007244,36.907238
502336,-1475.012927535921,0.9996933,36.890953
502337,-1475.012246465776,1.0003427,36.90233
502338,-1475.0115653951652,0.99947965,36.889336
502339,-1475.0108842244372,0.9990961,36.881325
502340,-1475.0102031538263,0.9995589,36.88777
502341,-1475.0095221833326,0.9997694,36.891273
502342,-1475.0088411127217,1.0006932,36.90722
502343,-1475.0081599419937,0.9996854,36.89057
502344,-1475.0074788718484,0.9994957,36.887463
502345,-1475.0067978012376,0.99981225,36.891693
502346,-1475.0061166305095,0.9996871,36.890217
502347,-1475.0054355598986,0.9993255,36.88607
502348,-1475.0047544892875,1.0000043,36.894814
502349,-1475.004073319025,1.0001078,36.895187
502350,-1475.0033923485316,0.99941236,36.88547
502351,-1475.0027112779208,1.0001932,36.897125
502352,-1475.00203020731,1.0000693,36.896736
502353,-1475.0013490365818,0.9996953,36.891647
502354,-1475.000667965971,0.9995627,36.8898
502355,-1474.9999867957083,0.9992039,36.885998
502356,-1474.9993057250977,0.9991644,36.8839
502357,-1474.9986245543696,0.99918395,36.88482
502358,-1474.997943683993,1.0000099,36.895905
502359,-1474.997262513265,1.0003871,36.902218
502360,-1474.996581442654,1.0003592,36.900806
502361,-1474.9959002723915,1.0004649,36.903313
502362,-1474.9952192017809,1.0002288,36.900326
502363,-1474.99453813117,1.0001215,36.89688
502364,-1474.993856960442,1.0000569,36.894352
502365,-1474.993175889831,0.99919415,36.880966
502366,-1474.992494919337,0.999541,36.88705
502367,-1474.991813749075,1.0004184,36.8991
502368,-1474.991132678464,0.9993022,36.88217
502369,-1474.9904516078532,1.0006835,36.900814
502370,-1474.9897704371251,0.99843407,36.867023
502371,-1474.9890893665142,0.9990006,36.873978
502372,-1474.9884082959034,1.0009185,36.903522
502373,-1474.987727125641,0.9998096,36.885506
502374,-1474.9870461551473,1.0011238,36.9033
502375,-1474.9863650845364,1.0002863,36.889587
502376,-1474.9856839138083,0.99950707,36.878162
502377,-1474.9850028431974,0.9998276,36.883076
502378,-1474.9843217725866,1.0002359,36.888508
502379,-1474.9836406023242,0.9991847,36.87299
502380,-1474.9829595317133,1.0003144,36.886845
502381,-1474.9822784611024,0.99999,36.88245
502382,-1474.9815973904915,1.0000119,36.882057
502383,-1474.9809163198806,0.99963397,36.876293
502384,-1474.9802352492698,1.0000556,36.881577
502385,-1474.9795541786589,0.99922013,36.866375
502386,-1474.9788730083965,0.99927425,36.868916
502387,-1474.9781919377856,1.0005201,36.8882
502388,-1474.9775108671747,0.9986943,36.85867
502389,-1474.9761486258358,0.99997175,36.87555
502390,-1474.975467655342,0.9991966,36.86313
502391,-1474.9747865851969,0.9995291,36.866875
502392,-1474.9741054144688,0.9987754,36.85551
502393,-1474.973424343858,0.99859107,36.85276
502394,-1474.97274317313,0.9992597,36.860584
502395,-1474.972062102519,0.999065,36.85602
502396,-1474.9713810323738,0.9981754,36.842472
502397,-1474.9706998616457,0.9997926,36.865284
502398,-1474.970018891152,0.9989889,36.85201
502399,-1474.969337820541,0.9988706,36.850525
502400,-1474.9686567499302,0.9974099,36.828293
502401,-1474.9679755792022,0.9986633,36.84546
502402,-1474.967294509057,0.99930423,36.85534
502403,-1474.966613338329,0.99778455,36.829796
502404,-1474.965932267718,0.9986214,36.84472
502405,-1474.9652511971071,0.99874794,36.84459
502406,-1474.9645702266134,0.9985699,36.842514
502407,-1474.9638890558854,0.99744,36.826416
502408,-1474.9632079852745,0.998769,36.845997
502409,-1474.962526815012,0.99723935,36.823586
502410,-1474.9618457444012,0.99799055,36.83586
502411,-1474.9611646737903,0.99782085,36.833187
502412,-1474.9604835030625,0.9978701,36.83524
502413,-1474.959802432917,0.99743724,36.829163
502414,-1474.9591213623062,0.9984103,36.84572
502415,-1474.9584402916953,0.99777657,36.838425
502416,-1474.9577592210844,0.9984859,36.84669
502417,-1474.9570781504735,0.9971614,36.829025
502418,-1474.9563970798629,0.99632376,36.81742
502419,-1474.9557159091346,0.9965572,36.82214
502420,-1474.9550348389894,0.9978352,36.84332
502421,-1474.9543537683785,0.996463,36.823513
502422,-1474.9536725976504,0.9964185,36.823833
502423,-1474.9529916271567,0.996483,36.825005
502424,-1474.952310556546,0.9962063,36.820847
502425,-1474.9516293858178,0.99715906,36.836716
502426,-1474.950948315207,0.99711055,36.836124
502427,-1474.9502672450617,0.9964017,36.82468
502428,-1474.9495861744508,0.99524647,36.807102
502429,-1474.9489050037228,0.9989677,36.864067
502430,-1474.948223933112,0.9951118,36.807617
502431,-1474.9475429626182,0.9955622,36.813843
502432,-1474.94686179189,0.9965879,36.828056
502433,-1474.946180721745,0.9952916,36.808735
502434,-1474.945499651134,0.9968777,36.830345
502435,-1474.944818480406,0.9947232,36.799126
502436,-1474.944137409795,0.99661994,36.825825
502437,-1474.9434563391842,0.995543,36.810463
502438,-1474.9427751689218,0.994843,36.79986
502439,-1474.9420941979624,0.996277,36.82251
502440,-1474.9414131278172,0.9956181,36.809776
502441,-1474.9407319570892,0.99556816,36.809917
502442,-1474.9400508864785,0.9976772,36.840816
502443,-1474.9393698158674,0.99554443,36.810215
502444,-1474.938688645605,0.9952139,36.8042
502445,-1474.938007574994,0.9964557,36.82341
502446,-1474.937326404266,0.9959899,36.816708
502447,-1474.9366453336552,0.99589676,36.818214
502448,-1474.9359643631617,0.9955538,36.812073
502449,-1474.9352832925506,0.9975586,36.84267
502450,-1474.9346021218223,0.99586844,36.817043
502451,-1474.933921051677,0.99634665,36.8261
502452,-1474.9332398809493,0.9962003,36.827198
502453,-1474.9325588103384,0.99617463,36.825665
502454,-1474.9318777397275,0.9965206,36.832504
502455,-1474.9311966691166,0.99542636,36.81725
502456,-1474.9305155985055,0.9961083,36.83049
502457,-1474.9298345278949,0.9968994,36.844788
502458,-1474.929153457284,0.9959361,36.834324
502459,-1474.9284722870216,0.9952633,36.826397
502460,-1474.9277912164107,0.99509895,36.82513
502461,-1474.9271101457998,0.995474,36.83283
502462,-1474.9264289755374,0.9952215,36.832794
502463,-1474.9257479049263,0.99597996,36.844387
502464,-1474.9250669339672,0.99648285,36.854595
502465,-1474.9243857637048,0.9950107,36.836494
502466,-1474.923704693094,0.9947758,36.833492
502467,-1474.923023622483,0.9958504,36.85031
502468,-1474.922342551872,0.996641,36.866016
502469,-1474.921661381144,0.9953699,36.847485
502470,-1474.9209803109989,0.99641734,36.86572
502471,-1474.920299240388,0.9965104,36.868042
502472,-1474.919618169777,0.9957045,36.857384
502473,-1474.9189370991662,0.99401397,36.83635
502474,-1474.918256028555,0.9946747,36.845707
502475,-1474.9175748578273,0.99642235,36.871975
502476,-1474.9168937872164,0.99598235,36.86604
502477,-1474.9162127170712,0.99573153,36.861984
502478,-1474.9155315463431,0.99622536,36.869797
502479,-1474.9148504757322,0.99538434,36.857864
502480,-1474.9141693050042,0.99474674,36.84756
502481,-1474.9134884346277,0.99374264,36.833103
502482,-1474.9128072638996,0.9951237,36.85256
502483,-1474.9121261937544,0.99566466,36.858505
502484,-1474.9114450230263,0.99497724,36.846344
502485,-1474.9107639524154,0.99448574,36.836212
502486,-1474.9100828818046,0.99587506,36.854134
502487,-1474.9094017110765,0.99524885,36.844486
502488,-1474.9087206409313,0.99591196,36.851856
502489,-1474.9080396704376,0.99466056,36.830185
502490,-1474.9073584997095,0.99546164,36.838463
502491,-1474.9066774290986,0.9942072,36.81849
502492,-1474.9059963584878,0.9950946,36.828407
502493,-1474.9053151877597,0.99631137,36.84217
502494,-1474.9046341171488,0.9947465,36.816288
502495,-1474.9039530470036,0.9955345,36.826057
502496,-1474.9032718762755,0.99592423,36.828156
502497,-1474.9025909057818,0.9959573,36.826103
502498,-1474.901909835171,0.99531263,36.810238
502499,-1474.901228664443,0.9952272,36.807964
502500,-1474.900547593832,0.99464136,36.794846
502501,-1474.8998665236868,0.9957244,36.80999
502502,-1474.8991853529587,0.99504626,36.794052
502503,-1474.898504282348,0.9952799,36.796654
502504,-1474.897823211737,0.9935472,36.769447
502505,-1474.897142141126,0.9945523,36.780243
502506,-1474.8964610705152,0.99543315,36.78984
502507,-1474.8957799999043,0.994552,36.776447
502508,-1474.8950989292937,0.9962202,36.798077
502509,-1474.894417759031,0.99468654,36.774273
502510,-1474.8937366884202,0.9951987,36.778408
502511,-1474.8930556178093,0.9956396,36.783115
502512,-1474.8923744470812,0.9960249,36.78964
502513,-1474.891693376936,0.9953916,36.777157
502514,-1474.8910124059769,0.9949165,36.771397
502515,-1474.8903313353658,0.99532545,36.77577
502516,-1474.8896501651034,0.9941768,36.76111
502517,-1474.8889690944925,0.99478096,36.76674
502518,-1474.8882880238816,0.9947431,36.767117
502519,-1474.8876068531536,0.99558836,36.780052
502520,-1474.8869257830083,0.995508,36.77989
502521,-1474.8862446122805,0.99457747,36.76685
502522,-1474.8855636417866,0.9959124,36.78762
502523,-1474.8848825711757,0.9955707,36.784035
502524,-1474.8842015005648,0.99479127,36.773243
502525,-1474.8835203298368,0.99540395,36.783985
502526,-1474.882839259226,0.9954861,36.78538
502527,-1474.8821580889637,0.9950897,36.781536
502528,-1474.8807959477415,0.99553686,36.792625
502529,-1474.880114977248,0.9958402,36.79959
502530,-1474.87943380652,0.9952844,36.79254
502531,-1474.878752735909,0.9950527,36.792274
502532,-1474.878071565647,0.99467736,36.78918
502533,-1474.8773904950358,0.99504364,36.797073
502534,-1474.876709424425,0.99474,36.79533
502535,-1474.8760282536969,0.9958776,36.814175
502536,-1474.875347183086,0.99581677,36.81651
502537,-1474.8746662125925,0.9950088,36.807407
502538,-1474.8739850418642,0.99489486,36.808178
502539,-1474.873303971719,0.9949833,36.812134
502540,-1474.87194173038,0.99524415,36.821472
502541,-1474.8712606597692,0.99609154,36.839405
502542,-1474.8705795891583,0.99522614,36.827236
502543,-1474.8698985185474,0.99518746,36.82991
502544,-1474.869217348285,0.9961434,36.847893
502545,-1474.868536377791,0.9957185,36.84534
502546,-1474.8678553071804,0.9953215,36.841488
502547,-1474.8671741364524,0.9947135,36.836243
502548,-1474.8664930658415,0.9950984,36.844585
502549,-1474.8658119952306,0.99610287,36.86026
502550,-1474.8651308249682,0.9960329,36.863678
502551,-1474.864449754357,0.99385756,36.831978
502552,-1474.8637686837465,0.9937101,36.833572
502553,-1474.8630877132528,0.9955132,36.86204
502554,-1474.8624065425247,0.99474,36.853394
502555,-1474.8617254719138,0.9954563,36.86626
502556,-1474.861044401303,0.9959396,36.87613
502557,-1474.8603632310403,0.9956188,36.87256
502558,-1474.8596821604297,0.99463135,36.86005
502559,-1474.8590009897016,0.9967737,36.89214
502560,-1474.8583199190907,0.995657,36.87871
502561,-1474.857638948597,0.99368685,36.848778
502562,-1474.856957877986,0.99610144,36.88538
502563,-1474.856276707258,0.99504346,36.870487
502564,-1474.8555956371129,0.9954746,36.877
502565,-1474.854914566502,0.9950876,36.87087
502566,-1474.854233395774,0.99633604,36.889008
502567,-1474.853552325163,0.9955545,36.878983
502568,-1474.8528711549006,0.99615514,36.886322
502569,-1474.8521901839413,0.99413794,36.855335
502570,-1474.8515091133304,0.9962714,36.88631
502571,-1474.8508280431852,0.99539864,36.869762
502572,-1474.8501468724571,0.9940905,36.84985
502573,-1474.8494658018462,0.9963441,36.881565
502574,-1474.8487846311182,0.9956985,36.86865
502575,-1474.8481035605073,0.99493265,36.85544
502576,-1474.847422490362,0.99466664,36.85024
502577,-1474.8467414197512,0.99617624,36.868618
502578,-1474.8460603491403,0.995164,36.85036
502579,-1474.8453792785294,0.9957136,36.855774
502580,-1474.8446982079186,0.9936187,36.820427
502581,-1474.8440170371905,0.9953695,36.84519
502582,-1474.8433359665796,0.99424034,36.822807
502583,-1474.8426548964344,0.9944783,36.825333
502584,-1474.8419737257063,0.99599737,36.842983
502585,-1474.8412926550957,0.9951045,36.826244
502586,-1474.8406116846018,0.9930598,36.792267
502587,-1474.8399305138737,0.99395764,36.80022
502588,-1474.8392494432628,0.9960652,36.829784
502589,-1474.838568372652,0.9954684,36.81795
502590,-1474.8378873025067,0.9940544,36.793316
502591,-1474.8372061317789,0.9942086,36.79276
502592,-1474.8365250611678,0.9944988,36.795147
502593,-1474.835843990557,0.99297255,36.769226
502594,-1474.835162919946,0.9946692,36.792213
502595,-1474.8344818493351,0.9943956,36.7849
502596,-1474.8338007787245,0.99563736,36.802017
502597,-1474.833119608462,0.9935818,36.769817
502598,-1474.832438537851,0.9940086,36.773582
502599,-1474.83175746724,0.9953287,36.79127
502600,-1474.831076296512,0.99654204,36.804295
502601,-1474.8303952259012,0.9960941,36.799522
502602,-1474.8297142554077,0.99545664,36.788628
502603,-1474.8290331847966,0.9955227,36.78739
502604,-1474.8283520145342,0.9953591,36.78468
502605,-1474.8276709439233,0.9944652,36.771786
502606,-1474.8269897731952,0.99452806,36.771458
502607,-1474.8263087025844,0.9951364,36.784534
502608,-1474.8256276319737,0.9961641,36.797844
502609,-1474.824946461711,0.99439216,36.77141
502610,-1474.8242653911002,0.9941311,36.770473
502611,-1474.8235844206065,0.9961171,36.79918
502612,-1474.8229032498784,0.9940869,36.769543
502613,-1474.8222221792676,0.99459314,36.77718
502614,-1474.821541108657,0.9944229,36.776752
502615,-1474.8208599379286,0.99546945,36.790802
502616,-1474.8201788677834,0.9936669,36.766228
502617,-1474.8194977971723,0.9943282,36.775997
502618,-1474.8188166264445,0.995792,36.798267
502619,-1474.8181356559508,0.9957521,36.798397
502620,-1474.81745458534,0.9957885,36.798717
502621,-1474.8167734146118,0.99520767,36.794872
502622,-1474.816092344001,0.9944808,36.78388
502623,-1474.8154112738555,0.994871,36.792328
502624,-1474.8147301031277,0.99414784,36.778416
502625,-1474.8140490325168,0.9940933,36.779057
502626,-1474.813367961906,0.99517995,36.79672
502627,-1474.812686891295,0.99544644,36.802654
502628,-1474.812005820684,0.99442863,36.787586
502629,-1474.8113247500733,0.9933306,36.77045
502630,-1474.810643679928,0.99549866,36.802246
502631,-1474.8099625092,0.9954063,36.79931
502632,-1474.809281438589,0.9944563,36.787605
502633,-1474.8086003679782,0.99365044,36.774822
502634,-1474.8079191972502,0.99391586,36.77746
502635,-1474.8072382267565,0.99593955,36.806057
502636,-1474.8065571561456,0.9958092,36.804794
502637,-1474.8058759858832,0.9933124,36.769245
502638,-1474.8051949152723,0.994439,36.783905
502639,-1474.8045138446614,0.99453515,36.78304
502640,-1474.8038327740503,0.994437,36.781525
502641,-1474.8031516033225,0.9951699,36.793774
502642,-1474.8024705327116,0.99517393,36.78983
502643,-1474.8017893624492,0.9945827,36.781006
502644,-1474.8011083919555,0.99480045,36.78435
502645,-1474.8004273213446,0.9953596,36.790653
502646,-1474.7997462507335,0.9951923,36.785244
502647,-1474.7990650800057,0.9958197,36.79445
502648,-1474.7983840093948,0.99490625,36.782574
502649,-1474.7977028391324,0.99517995,36.782436
502650,-1474.7970217685215,0.9951421,36.784176
502651,-1474.7963406979106,0.9949951,36.779266
502652,-1474.795659727417,0.99605465,36.795963
502653,-1474.7949785566889,0.9955231,36.784866
502654,-1474.794297486078,0.9952363,36.781315
502655,-1474.79361631535,0.99504346,36.77897
502656,-1474.7929352452047,0.99464756,36.772167
502657,-1474.7922541745938,0.9940524,36.766376
502658,-1474.7915730038658,0.99471676,36.772644
502659,-1474.790891933255,0.99484915,36.775158
502660,-1474.7902109627612,0.9952994,36.78327
502661,-1474.7895297920331,0.9937701,36.75772
502662,-1474.7888487214225,0.99451977,36.77071
502663,-1474.7881676508114,0.99447596,36.769444
502664,-1474.787486480549,0.99335444,36.75524
502665,-1474.786805409938,0.99483055,36.776142
502666,-1474.7861243393272,0.9951418,36.78231
502667,-1474.7854432687163,0.9958873,36.79424
502668,-1474.7847621981057,0.993813,36.762962
502669,-1474.7840811274946,0.9947137,36.77742
502670,-1474.7834000568837,0.9956092,36.793026
502671,-1474.7827188866213,0.99512184,36.786945
502672,-1474.7820378160104,0.9939434,36.773026
502673,-1474.7813567453995,0.99366707,36.76697
502674,-1474.7806755746717,0.9949384,36.787518
502675,-1474.7799945045265,0.99521995,36.793434
502676,-1474.7793134339154,0.99515045,36.793846
502677,-1474.778632462956,0.9938686,36.776558
502678,-1474.7779512926936,0.9951973,36.79753
502679,-1474.7772702220827,0.99475664,36.79085
502680,-1474.776589151472,0.9962287,36.817116
502681,-1474.7759079807438,0.9938774,36.78351
502682,-1474.775226910133,0.9949103,36.7987
502683,-1474.7745457398703,0.9949915,36.801727
502684,-1474.7738646692596,0.9943675,36.793644
502685,-1474.773183698766,0.99425685,36.79326
502686,-1474.772502628155,0.99534374,36.81192
502687,-1474.771821457427,0.99437827,36.797928
502688,-1474.771140386816,0.99455535,36.800007
502689,-1474.7704593162052,0.9947786,36.80525
502690,-1474.7697781459428,0.9940465,36.799007
502691,-1474.769097075332,0.99538296,36.817688
502692,-1474.768415904604,0.9953867,36.819916
502693,-1474.7677349341102,0.9940709,36.80048
502694,-1474.7670538634993,0.99463356,36.810596
502695,-1474.7663727928884,0.9955265,36.82476
502696,-1474.765691622626,0.99421185,36.805553
502697,-1474.7650105520152,0.99484354,36.81609
502698,-1474.764329381287,0.9937684,36.80207
502699,-1474.7636483106762,0.99534625,36.824776
502700,-1474.762967240065,0.9952932,36.827724
502701,-1474.7622862695716,0.9952383,36.824978
502702,-1474.7616050988436,0.995393,36.830444
502703,-1474.7609240282327,0.9936925,36.807537
502704,-1474.7602428579703,0.9948214,36.82298
502705,-1474.7595617873594,0.9940397,36.813297
502706,-1474.7588807167483,0.9936448,36.807777
502707,-1474.7581996461377,0.9954603,36.833973
502708,-1474.7575184754096,0.9955387,36.837486
502709,-1474.7568374047987,0.99517745,36.833767
502710,-1474.756156434305,0.9948885,36.82804
502711,-1474.7554752640426,0.99358284,36.80904
502712,-1474.7547941934315,0.99556434,36.839954
502713,-1474.7541131228209,0.9970449,36.85976
502714,-1474.7534319520928,0.9951716,36.83353
502715,-1474.752750881482,0.99432075,36.820477
502716,-1474.752069810871,0.99608546,36.84808
502717,-1474.7513887402602,0.9950418,36.833572
